rxn_id,rxn_type,rxn_date,temperature_deg_c,time_h,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_name,catalyst_smiles,catalyst_eq,solvent_1_name,solvent_1_smiles,solvent_1_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%,suff_yield,contains_water,additives_name_merged,additives_smiles_merged,additives_fraction_merged,YieldCategory
ELN032036-343_1_1_F10,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5599917773215184,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.419651774776531,XPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C=CC=C1)(C(C)(C)C)C(C)(C)C,0.0368026661809228,tAmOH,CCC(C)(C)O,1.0,0.1024298670394206,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7656373313110639,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F11,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5456581554127131,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.403590813883401,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.0361051292922419,tAmOH,CCC(C)(C)O,1.0,0.1236405916993073,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7715956164246556,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_F12,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5616008290871746,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4089243232278246,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0342362337913154,tAmOH,CCC(C)(C)O,1.0,0.051147605214553,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.7146078443289297,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G1,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5527918891173491,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3987035684136857,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.0366094305056676,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8940967800578382,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G2,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5656380180228815,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4033993475954605,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0495400558688738,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9028098411673736,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G3,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5672587445350532,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.423970755545792,BINAP,CS(O[Pd-2]1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=C(C5=C6C(C=CC=C6)=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9C=C4)C%10=C(C%11=C([NH2+]1)C=CC=C%11)C=CC=C%10)(=O)=O,0.0426881883707675,MeCN,CC#N,1.0,0.0015725872631877,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9371573063176628,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G4,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5607958885045583,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.402866939936276,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0392422314093705,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9436525126029146,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G5,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.551200930121932,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.402568853233111,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0383215471890248,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8939939551856917,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G6,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5535885930450244,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4092761851507012,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0426872374470525,MeCN,CC#N,1.0,0.0035715433224187,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9663956333569442,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G7,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5607958885045583,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.4173371801393078,JosiPhosSL J009-1,NC1=C(C=CC=C1)C2=C([Pd]OS(C)(=O)=O)C=CC=C2.C[C@@H](P(C(C)(C)C)C(C)(C)C)[C]3[C](P(C4CCCCC4)C5CCCCC5)[C][C][C]3.[C]6[C][C][C][C]6.[Fe],0.0343695737411029,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9348409184767292,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G8,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5124600351727822,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.3579459321004457,QPhos,CC=C[CH2-].CC(C)(C)P(C1=C[CH-]C=C1)C(C)(C)C.C1=CC=C(C=C1)[C-]2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.Cl[Pd+].[Fe+2],0.0333840943134186,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9428451640475252,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G9,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5591884942568115,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.397618153384915,tBuBrettPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C(C)(C)C)C(C)(C)C,0.0317353760345374,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.914666002252154,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G10,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5616008290871746,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.398256542173434,XPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C=CC=C1)(C(C)(C)C)C(C)(C)C,0.0337424610819058,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.92905586173982,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G11,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5385896686093703,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.390415214262242,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.036665930330625,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8691479828427041,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_G12,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.715547268368978,Cs2CO3,[Cs+].[Cs+].[O-]C([O-])=O,1.53861140902216,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0401182698753884,MeCN,CC#N,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9468376858124224,1,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-343_1_1_H1,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.563213203589335,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.4006159687806456,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.0353377432317061,PhMe,Cc1ccccc1,1.0,0.0383785251920078,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H2,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.4770466822843746,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.364109953224111,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0447052461160393,PhMe,Cc1ccccc1,1.0,0.0365224306063257,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H3,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5640206400846135,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.429573655699913,BINAP,CS(O[Pd-2]1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=C(C5=C6C(C=CC=C6)=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9C=C4)C%10=C(C%11=C([NH2+]1)C=CC=C%11)C=CC=C%10)(=O)=O,0.0433516666521557,PhMe,Cc1ccccc1,1.0,0.0285239553514335,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H4,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5488205949896232,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.4274528070446453,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0420068921528893,PhMe,Cc1ccccc1,1.0,0.014299791446655,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H5,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5440817735752892,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.427486530503782,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0475620319505489,PhMe,Cc1ccccc1,1.0,0.0250082242854887,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H6,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5688828300310946,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.5100401165013384,DiMeIHept Cl,CC(C)CC(CC(C)C)c1cccc(C(CC(C)C)CC(C)C)c1N2C(=C(Cl)N(C2=[Pd](Cl)C\C=C\c3ccccc3)c4c(cccc4C(CC(C)C)CC(C)C)C(CC(C)C)CC(C)C)Cl,0.0400287034605565,PhMe,Cc1ccccc1,1.0,0.0346769254591843,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H7,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.54723775925469,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.431874270977589,JosiPhosSL J009-1,NC1=C(C=CC=C1)C2=C([Pd]OS(C)(=O)=O)C=CC=C2.C[C@@H](P(C(C)(C)C)C(C)(C)C)[C]3[C](P(C4CCCCC4)C5CCCCC5)[C][C][C]3.[C]6[C][C][C][C]6.[Fe],0.0356678457538988,PhMe,Cc1ccccc1,1.0,0.0250024495790582,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0015923596686475,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H8,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.551200930121932,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.4163821268061343,QPhos,CC=C[CH2-].CC(C)(C)P(C1=C[CH-]C=C1)C(C)(C)C.C1=CC=C(C=C1)[C-]2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.Cl[Pd+].[Fe+2],0.0497259195550269,PhMe,Cc1ccccc1,1.0,0.0127888025449193,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H9,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5551844560490462,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.445138922429508,tBuBrettPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C(OC)=CC=C1OC)(C(C)(C)C)C(C)(C)C,0.0354515846374011,PhMe,Cc1ccccc1,1.0,0.0147272036591677,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H10,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.550406672546422,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.4392261395216972,XPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=C(C2=C(C(C)C)C=C(C(C)C)C=C2C(C)C)C=CC=C1)(C(C)(C)C)C(C)(C)C,0.0345259008927317,PhMe,Cc1ccccc1,1.0,0.0149728744055462,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H11,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5527918891173491,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.46061977909412,Triisobutyl-Phosphatrane,CC(CN1CCN2CCN([P]1([Pd](C3=CC=C(C(F)(F)F)C=C3)Br)N(CC(C)C)CC2)CC(C)C)C,0.0355391516819821,PhMe,Cc1ccccc1,1.0,0.024039747667402,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_1_H12,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.524644887572438,LiHMDS,[Li+].C[Si](C)(C)[N-][Si](C)(C)C,1.4312463530825703,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0334260188950949,PhMe,Cc1ccccc1,1.0,0.0263852839208136,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.0,0,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",VLowYield
ELN032036-343_1_2_A1,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5737753451713667,DBU,C1CCN2CCCN=C2CC1,1.4561343615251874,AlPhos,CCCCc1c(F)c(F)c(c(F)c1F)c2c(cc(C(C)C)c(c2C(C)C)c3cccc(OC)c3P(C45CC6CC(CC(C6)C4)C5)C78CC9CC(CC(C9)C7)C8)C(C)C.FC(F)(F)c%10ccc([Pd]Br)cc%10,0.0381953174768414,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9679997675940744,1,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
ELN032036-343_1_2_A2,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5559836176486437,DBU,C1CCN2CCCN=C2CC1,1.43967258006685,Amphos,Cl[Pd](C/C=C/C)[P](C1=CC=C(N(C)C)C=C1)(C(C)(C)C)C(C)(C)C,0.0540499490350207,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9596551146186536,1,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
ELN032036-343_1_2_A3,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5535885930450244,DBU,C1CCN2CCCN=C2CC1,1.4374565854951162,BINAP,CS(O[Pd-2]1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=C(C5=C6C(C=CC=C6)=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9C=C4)C%10=C(C%11=C([NH2+]1)C=CC=C%11)C=CC=C%10)(=O)=O,0.0398269730993198,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.8878420732164022,1,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
ELN032036-343_1_2_A4,Buchwald-Hartwig,10/03/2023,80.0,3.0,OPP-Chloride,O=C1C2=CC3=C(N2CCN1C4=C(C(Cl)=CC=N4)C([H])=O)CC(C)(C)C3,1,N-Methylpiperazine,CN1CCNCC1,1.5269514375127904,DBU,C1CCN2CCCN=C2CC1,1.412810578946098,BippyPhos,C=CC[Pd](OS(=O)(C(F)(F)F)=O)[P](C1=CC=NN1C2=C(C3=CC=CC=C3)N(C4=CC=CC=C4)N=C2C5=CC=CC=C5)(C(C)(C)C)C(C)(C)C,0.0396002833990483,PhMe,Cc1ccccc1,1.0,0.0,OPP Piperazine,CN1CCN(CC1)c1ccnc(c1C=O)N1CCn2c3c(cc2C1=O)CC(C)(C)C3,0.9666847335391446,1,False,Sodium trifluoroacetate,[Na+].[O-]C(=O)C(F)(F)F,"frozenset({nan, nan})",HighYield
