rxn_id,rxn_type,rxn_date,temperature_deg_c,time_h,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_smiles,reagent_1_eq,catalyst_name,catalyst_smiles,catalyst_eq,solvent_1_name,solvent_1_smiles,solvent_1_fraction,startingmat_1_area%,product_1_name,product_1_smiles,product_1_area%,contains_water,additives_name_merged,additives_smiles_merged,additives_fraction_merged,YieldCategory
ELN032036-334_10_1_D11,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.2699761943105716,NaOtBu,[Na+].CC(C)(C)[O-],1.89030442257808,SPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC)C=CC=C2OC)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0695631547004602,MeTHF,CC1CCCO1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1341796550390211,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_D12,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3771620657134638,NaOtBu,[Na+].CC(C)(C)[O-],2.052437333967512,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0561445648310317,MeTHF,CC1CCCO1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2453520034651174,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_E1,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3597300022669527,NaOtBu,[Na+].CC(C)(C)[O-],1.962492811294677,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0820640434066578,tAmOH,CCC(C)(C)O,1.0,0.2832886445099678,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1712936870791333,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_E2,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3220767130408777,NaOtBu,[Na+].CC(C)(C)[O-],1.885758292084235,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(C3CCCCC3)C4CCCCC4.CS(=O)(=O)O[Pd]c5ccccc5c6ccccc6N,0.0803548113686572,tAmOH,CCC(C)(C)O,1.0,0.1378690331424527,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.176886194486805,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_E4,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3275228489105442,NaOtBu,[Na+].CC(C)(C)[O-],1.993446049876085,CPhos,COc1ccc(OC)c(c1c2c(cccc2N(C)C)N(C)C)P(c3cc(cc(c3)C(F)(F)F)C(F)(F)F)(c4cc(cc(c4)C(F)(F)F)C(F)(F)F)[Pd+2]5(N(C)c6ccccc6C7=CC=CC=[C-]57)[O-]S(=O)(=O)C,0.0736851916484147,tAmOH,CCC(C)(C)O,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2501597156120468,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_E5,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.2649911059146204,NaOtBu,[Na+].CC(C)(C)[O-],1.9209695279447756,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0667128414686474,tAmOH,CCC(C)(C)O,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.4732253885324036,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_E7,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.2916086218203209,NaOtBu,[Na+].CC(C)(C)[O-],1.8981992461619277,RuPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC(C)C)C=CC=C2OC(C)C)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0721572198683177,tAmOH,CCC(C)(C)O,1.0,0.4307109050239015,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0636596633607915,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_E8,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3234340534579545,NaOtBu,[Na+].CC(C)(C)[O-],1.9723644209977933,QPhos,CC=C[CH2-].CC(C)(C)P(C1=C[CH-]C=C1)C(C)(C)C.C1=CC=C(C=C1)[C-]2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.Cl[Pd+].[Fe+2],0.0743561262907474,tAmOH,CCC(C)(C)O,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.3188678447502874,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_E10,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.313990781787442,NaOtBu,[Na+].CC(C)(C)[O-],1.928620429063076,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(c3ccccc3)C(C)(C)C.CS(=O)(=O)O[Pd]c4ccccc4c5ccccc5N,0.0675211373728558,tAmOH,CCC(C)(C)O,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1857685588349419,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_E12,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3060031577365367,NaOtBu,[Na+].CC(C)(C)[O-],1.9537589799046355,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0686215854868394,tAmOH,CCC(C)(C)O,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.3228620780957891,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_F1,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3525962065319894,KOtBu,[K+].CC(C)(C)[O-],2.00106335635688,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0647457483531427,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1168721553691674,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_F2,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3153315613447851,KOtBu,[K+].CC(C)(C)[O-],1.9332149038984183,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(C3CCCCC3)C4CCCCC4.CS(=O)(=O)O[Pd]c5ccccc5c6ccccc6N,0.0749302259380536,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.5156239133168211,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-334_10_1_F4,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3413365348786876,KOtBu,[K+].CC(C)(C)[O-],2.1119407946586386,CPhos,COc1ccc(OC)c(c1c2c(cccc2N(C)C)N(C)C)P(c3cc(cc(c3)C(F)(F)F)C(F)(F)F)(c4cc(cc(c4)C(F)(F)F)C(F)(F)F)[Pd+2]5(N(C)c6ccccc6C7=CC=CC=[C-]57)[O-]S(=O)(=O)C,0.0742392234191258,PhMe,Cc1ccccc1,1.0,0.6189352495942618,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0974264367286667,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_F5,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3385508470739098,KOtBu,[K+].CC(C)(C)[O-],2.010484070224449,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0777949197898873,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.672161812019644,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-334_10_1_F7,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3568674730522692,KOtBu,[K+].CC(C)(C)[O-],2.0926614632258524,RuPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC(C)C)C=CC=C2OC(C)C)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0865252841302947,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2659686255716639,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_F8,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3441338415769395,KOtBu,[K+].CC(C)(C)[O-],1.988543930132045,QPhos,CC=C[CH2-].CC(C)(C)P(C1=C[CH-]C=C1)C(C)(C)C.C1=CC=C(C=C1)[C-]2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.Cl[Pd+].[Fe+2],0.0765902453340709,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.338665658618646,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_F10,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.298112058920381,KOtBu,[K+].CC(C)(C)[O-],1.9560214640046536,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(c3ccccc3)C(C)(C)C.CS(=O)(=O)O[Pd]c4ccccc4c5ccccc5N,0.0736782787251289,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.4738630125490304,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_F11,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3288914009495851,KOtBu,[K+].CC(C)(C)[O-],1.983126368065444,SPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC)C=CC=C2OC)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0719991325010479,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1661966856507853,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_F12,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3357767059222778,KOtBu,[K+].CC(C)(C)[O-],1.963264253713424,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.076840403031208,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.26799891577021,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_G5,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3316369876129797,KOtBu,[K+].CC(C)(C)[O-],1.98936963545205,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0796860537155365,tAmOH,CCC(C)(C)O,1.0,0.4389215159008948,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2951365676733982,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_G8,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3582972295095117,KOtBu,[K+].CC(C)(C)[O-],1.965718636789755,QPhos,CC=C[CH2-].CC(C)(C)P(C1=C[CH-]C=C1)C(C)(C)C.C1=CC=C(C=C1)[C-]2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.Cl[Pd+].[Fe+2],0.0844329163336547,tAmOH,CCC(C)(C)O,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1529414211054351,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_G12,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3302627775991376,KOtBu,[K+].CC(C)(C)[O-],2.021616967515128,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0723060640537719,tAmOH,CCC(C)(C)O,1.0,0.2243992808823367,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0931270345556564,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_H1,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3275228489105442,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.991672767435947,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.0773577896176891,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2045255242541674,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_H3,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3113174063082305,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.9459628522796333,Jackie Phos,CS(=O)(=O)O[Pd]c1ccccc1-c2ccccc2N.COc3ccc(OC)c(c3P(c4cc(cc(c4)C(F)(F)F)C(F)(F)F)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)-c6c(cc(cc6C(C)C)C(C)C)C(C)C,0.0819330283774038,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1490950078402304,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_H4,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.298112058920381,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.9404874639380312,CPhos,COc1ccc(OC)c(c1c2c(cccc2N(C)C)N(C)C)P(c3cc(cc(c3)C(F)(F)F)C(F)(F)F)(c4cc(cc(c4)C(F)(F)F)C(F)(F)F)[Pd+2]5(N(C)c6ccccc6C7=CC=CC=[C-]57)[O-]S(=O)(=O)C,0.0640244495889573,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.2687394925506222,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_H5,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3020456523596662,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.927482525858722,IPENT Cl,CCC(CC)c1cccc(C(CC)CC)c1N2C(=C(Cl)N(C2=[Pd](Cl)Cl)c3c(cccc3C(CC)CC)C(CC)CC)Cl.Cc4ccccn4,0.0815585468656242,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1629267784612926,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_H6,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3060031577365367,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.9889845652758893,BINAP,CS(O[Pd-2]1([P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=C(C5=C6C(C=CC=C6)=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8)C9=CC=CC=C9C=C4)C%10=C(C%11=C([NH2+]1)C=CC=C%11)C=CC=C%10)(=O)=O,0.0799640335178182,PhMe,Cc1ccccc1,1.0,0.0413800770662329,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.3779653383960359,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
ELN032036-334_10_1_H7,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3275228489105442,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.991672767435947,RuPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC(C)C)C=CC=C2OC(C)C)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.0727166563276313,PhMe,Cc1ccccc1,1.0,0.0076967052381751,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0563597387761468,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_H8,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.319370367801188,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.9387768846685156,QPhos,CC=C[CH2-].CC(C)(C)P(C1=C[CH-]C=C1)C(C)(C)C.C1=CC=C(C=C1)[C-]2C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6.Cl[Pd+].[Fe+2],0.0775448084164664,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1481315913679303,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_H9,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3113174063082305,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.991134315295739,XantPhos,CC1(C)C2=CC=CC3=C2OC4=C1C=CC=C4[P]([Pd](Cl)(CC=C)[P](C5=CC=CC=C5)3C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8,0.0797157222074059,PhMe,Cc1ccccc1,1.0,0.0053084004863631,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.1382029871431551,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_H10,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.339942243143715,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.978724036354108,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(c3ccccc3)C(C)(C)C.CS(=O)(=O)O[Pd]c4ccccc4c5ccccc5N,0.0722971086184654,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0995801340789763,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_H11,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3166750799259632,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],1.94078413398646,SPhos,Cl[Pd](C/C=C/C)[P](C1=C(C2=C(OC)C=CC=C2OC)C=CC=C1)(C3CCCCC3)C4CCCCC4,0.072513013699167,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0777155528805665,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_10_1_H12,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.3441338415769395,KHMDS,C[Si](C)(C)[N-][Si](C)(C)C.[K+],2.028778829043018,P(tBu)3,Cl[Pd](C/C=C/C)[P](C(C)(C)C)(C(C)(C)C)C(C)(C)C,0.0748862180674131,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.0586601234912027,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",LowYield
ELN032036-334_11_1_A1,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.189954123890776,NaOtBu,[Na+].CC(C)(C)[O-],1.6021586507816967,cBridP,CC(P(C(C)(C)C)C1C(C2=CC=CC=C2)(C3=CC=CC=C3)C1)(C)C.C=CC[Pd]Cl,0.123064010594228,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.7230395057500048,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",HighYield
ELN032036-334_11_1_A2,Buchwald-Hartwig,25/07/2023,80.0,16.0,bromobiphenyl,Brc1ccc(cc1)-c1ccccc1,1,"syn-2,6-dimethylpiperidine",C[C@@H]1CCC[C@H](C)N1,1.277990331854718,NaOtBu,[Na+].CC(C)(C)[O-],1.5534247636956668,CPhos,CN(C)c1cccc(N(C)C)c1c2ccccc2P(C3CCCCC3)C4CCCCC4.CS(=O)(=O)O[Pd]c5ccccc5c6ccccc6N,0.0883114483905571,PhMe,Cc1ccccc1,1.0,0.0,Syn-dimethylpiperidinylbiphenyl,C[C@@H]1CCC[C@H](C)N1c1ccc(cc1)-c1ccccc1,0.4110518171855444,False,NoAdditive,NoAdditive,"frozenset({nan, nan})",MidYield
